Scenario,Elevation,GlazingSystem,Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),COMFENZONE PEOPLE 1:People Occupant Count [](Hourly),COMFENZONE:Zone Lights Electricity Energy [J](Hourly),COMFENZONE:Zone Windows Total Heat Gain Rate [W](Hourly),COMFENZONE:Zone Windows Total Heat Gain Energy [J](Hourly),EXTWALL:Surface Outside Face Sunlit Fraction [](Hourly),EXTWALL:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),EXTWALL:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1_SP:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_1_SP:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1_SP:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1_SP:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_1_SP:Surface Window Heat Gain Rate [W](Hourly),WIN_1_1_SP:Surface Window Heat Gain Energy [J](Hourly),WIN_1_2_SP:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_2_SP:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2_SP:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2_SP:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_2_SP:Surface Window Heat Gain Rate [W](Hourly),WIN_1_2_SP:Surface Window Heat Gain Energy [J](Hourly),WIN_1_3_SP:Surface Outside Face Sunlit Fraction [](Hourly),WIN_1_3_SP:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_3_SP:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_3_SP:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_1_3_SP:Surface Window Heat Gain Rate [W](Hourly),WIN_1_3_SP:Surface Window Heat Gain Energy [J](Hourly),WIN_2_1:Surface Outside Face Sunlit Fraction [](Hourly),WIN_2_1:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_1:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_1:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_1:Surface Window Heat Gain Rate [W](Hourly),WIN_2_1:Surface Window Heat Gain Energy [J](Hourly),WIN_2_2:Surface Outside Face Sunlit Fraction [](Hourly),WIN_2_2:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_2:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_2:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_2:Surface Window Heat Gain Rate [W](Hourly),WIN_2_2:Surface Window Heat Gain Energy [J](Hourly),WIN_2_3:Surface Outside Face Sunlit Fraction [](Hourly),WIN_2_3:Surface Outside Face Incident Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_3:Surface Outside Face Incident Beam Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_3:Surface Outside Face Incident Sky Diffuse Solar Radiation Rate per Area [W/m2](Hourly),WIN_2_3:Surface Window Heat Gain Rate [W](Hourly),WIN_2_3:Surface Window Heat Gain Energy [J](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Illuminance [lux](Hourly),COMFENZONE_DAYLCTRL:Daylighting Reference Point 1 Glare Index [](Hourly),EXTWALL:Surface Inside Face Temperature [C](Hourly),WIN_1_1_SP:Surface Inside Face Temperature [C](Hourly),WIN_1_1_SP:Surface Shading Device Is On Time Fraction [](Hourly),WIN_1_2_SP:Surface Inside Face Temperature [C](Hourly),WIN_1_2_SP:Surface Shading Device Is On Time Fraction [](Hourly),WIN_1_3_SP:Surface Inside Face Temperature [C](Hourly),WIN_1_3_SP:Surface Shading Device Is On Time Fraction [](Hourly),WIN_2_1:Surface Inside Face Temperature [C](Hourly),WIN_2_1:Surface Shading Device Is On Time Fraction [](Hourly),WIN_2_2:Surface Inside Face Temperature [C](Hourly),WIN_2_2:Surface Shading Device Is On Time Fraction [](Hourly),WIN_2_3:Surface Inside Face Temperature [C](Hourly),WIN_2_3:Surface Shading Device Is On Time Fraction [](Hourly),COMFENZONE:Zone Mean Air Temperature [C](Hourly),COMFENZONE:Zone Operative Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort Fanger Model PPD [%](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 90% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model 80% Acceptability Status [](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Running Average Outdoor Air Temperature [C](Hourly),COMFENZONE PEOPLE 1:Zone Thermal Comfort ASHRAE 55 Adaptive Model Temperature [C](Hourly),COMFENZONE:Zone Cooling Setpoint Not Met Time [hr](Hourly),SYS-1 HEATING COIL:Heating Coil Electricity Energy [J](Hourly),SYS-1:Air System NaturalGas Energy [J](Hourly),SYS-1:Air System Fan Electricity Energy [J](Hourly),SYS-1:Air System DX Cooling Coil Electricity Energy [J](Hourly) 
1NWexist,NW,Exist, 07/21  11:00:00,25.9125,0.195,42336,586.8534087,2112672.271,0,125.2244786,0,44.16815153,0,117.6303459,0,44.16815153,29.22904626,105224.5665,0,104.5919546,0,44.16815153,26.10723282,93986.03817,0,104.9672964,0,44.16815153,26.19686122,94308.70038,0,129.6632485,0,44.16815153,169.5333882,610320.1976,0,128.3780095,0,44.16815153,167.7284732,603822.5034,0,128.6153124,0,44.16815153,168.058407,605010.2651,1333.302296,11.00859299,26.01418221,30.00539197,0,29.59465899,0,29.60642564,0,26.94202916,0,26.92820589,0,26.9305926,0,23.9999098,25.42234342,9.229050069,1,1,24.02243056,25.24695347,0,0,0,666236.2085,1316926.69
1NWexist,NW,Exist, 07/21  12:00:00,26.7875,0.195,42336,587.9236545,2116525.156,0,117.4310656,0,41.41823678,0,100.6412112,0,41.41823678,25.6457299,92324.62764,0,84.05259808,0,41.41823678,21.68162612,78053.85402,0,85.78288667,0,41.41823678,22.0954019,79543.44683,0,129.103252,0,41.41823678,175.4105491,631477.9769,0,126.031488,0,41.41823678,171.1592612,616173.3401,0,126.589367,0,41.41823678,171.9310863,618951.9108,1314.161008,10.13456693,26.00067283,29.46863672,0,28.9420188,0,28.99711315,0,27.2487042,0,27.21921099,0,27.22455373,0,23.99990281,25.40415515,9.182926715,1,1,24.02243056,25.24695347,0,0,0,666236.2085,1337076.79
1NWexist,NW,Exist, 07/21  13:00:00,27.575,0.195,42336,562.383274,2024579.786,0,106.398013,0,39.23380228,0,79.71923698,0,39.23380228,21.0421068,75751.58448,0,68.67862027,0,39.23380228,18.40291451,66250.49222,0,73.137417,0,39.23380228,19.46979777,70091.27198,0,121.2544855,0,39.23380228,170.6221709,614239.8153,0,117.3925428,0,39.23380228,165.2831237,595019.2454,0,119.0448502,0,39.23380228,167.5631603,603227.377,1260.147368,9.480924397,25.99446433,28.81282691,0,28.45911957,0,28.6020161,0,27.46928178,0,27.43276629,0,27.44817067,0,23.99991843,25.3869043,9.164047033,1,1,24.02243056,25.24695347,0,0,0,666236.2085,1360182.525
1NWexist,NW,Exist, 07/21  14:00:00,27.8,0.195,42336,540.092433,1944332.759,0,101.0709687,0,40.6607452,0,69.18229099,0,40.6607452,18.60718832,66985.87794,0,62.9199923,0,40.6607452,17.1013438,61564.83768,0,71.72136144,0,40.6607452,19.21618673,69178.27222,0,113.6525106,0,40.6607452,162.235067,584046.2413,0,110.9278307,0,40.6607452,158.4551497,570438.5389,0,115.3013234,0,40.6607452,164.4774975,592118.9909,1207.139272,9.469846659,25.9891147,28.45233127,0,28.24773006,0,28.53289946,0,27.47569005,0,27.44915148,0,27.48964291,0,23.99992038,25.36598759,9.031483007,1,1,24.02243056,25.24695347,0,0,0,666236.2085,1341423.639
1NWexist,NW,Exist, 07/21  15:00:00,28.1125,0.195,42336,517.8227297,1864161.827,0,95.17096441,0,41.67563248,0,64.78400137,0,41.67563248,17.7029608,63730.65887,0,61.18807864,0,41.67563248,16.83843797,60618.37668,0,76.30921163,0,41.67563248,20.46018436,73656.6637,0,103.8075615,0,41.67563248,151.2165523,544379.5881,0,104.1540411,0,41.67563248,151.6833495,546060.0584,0,110.1103202,0,41.67563248,159.9212447,575716.481,1122.096589,9.586426377,25.98389883,28.29369544,0,28.17642914,0,28.66350279,0,27.48809905,0,27.49072296,0,27.54710767,0,23.99991387,25.34633124,8.927524718,1,1,24.02243056,25.24695347,0,0,0,666236.2085,1334420.952
1NWexist,NW,Exist, 07/21  16:00:00,28.675,0.3,42336,483.8404015,1741825.445,0,86.24976409,0,41.93689075,0,60.45080083,0,41.93689075,16.93478068,60965.21046,0,59.56836085,0,41.93689075,16.72396473,60206.27304,0,76.04289603,0,41.93689075,20.67327232,74423.78035,0,90.58313927,0,41.93689075,137.7074982,495746.9934,0,93.2393723,0,41.93689075,141.38192,508974.9119,0,99.76501822,0,41.93689075,150.4189656,541508.2763,1007.934735,9.934801736,25.97321507,28.13824269,0,28.10977813,0,28.64109754,0,27.57267025,0,27.59781587,0,27.66003583,0,23.99989822,25.31994295,8.893656829,1,1,24.02243056,25.24695347,0,0,0,666236.2085,1355550.9
1NWexist,NW,Exist, 07/21  17:00:00,28.525,0.525,42336,413.933885,1490161.986,0,73.86165909,0,39.02027789,0,51.73824556,0,39.02027789,14.72574566,53012.68437,0,55.06192151,0,39.02027789,15.52156922,55877.64918,0,68.41994523,0,39.02027789,18.72252667,67401.09601,0,75.08738509,0,39.02027789,116.0993707,417957.7345,0,78.40556571,0,39.02027789,120.6779369,434440.5728,0,83.8437551,0,39.02027789,128.1867359,461472.2492,850.1506898,10.17446564,25.94767209,27.78295128,0,27.89155798,0,28.32515422,0,27.34207927,0,27.37301927,0,27.42391136,0,23.99985755,25.26168428,8.754241996,1,1,24.02243056,25.24695347,0,0,0,666236.2085,1331596.604
1NWexist,NW,Exist, 07/21  18:00:00,27.9875,0.525,42336,307.5555149,1107199.854,0,54.66088812,0,30.6974934,0,39.98126081,0,30.6974934,11.72660905,42215.79259,0,44.08429496,0,30.6974934,12.71246303,45764.86692,0,52.76909487,0,30.6974934,14.79622505,53266.41017,0,55.03323449,0,30.6974934,85.84490525,309041.6589,0,57.62420042,0,30.6974934,89.42455263,321928.3895,0,60.24822966,0,30.6974934,93.05075989,334982.7356,650.4570952,9.507247691,25.91553608,27.29765748,0,27.43394475,0,27.72015843,0,26.90612488,0,26.93083642,0,26.95586305,0,23.9998258,25.17739515,8.48468124,1,1,24.02243056,25.24695347,0,0,0,666236.2085,1291682.704
1NWexist,NW,Exist, 07/21  19:00:00,26.7375,0.525,101304,167.2841157,602222.8165,0,32.39406504,0,20.67900188,0,27.07968132,0,20.67900188,7.900007361,28440.0265,0,28.83686336,0,20.67900188,8.322879089,29962.36472,0,31.87817084,0,20.67900188,9.054446688,32596.00808,0,32.62718822,0,20.67900188,46.45959723,167254.55,0,33.31302986,0,20.67900188,47.40877997,170671.6079,0,33.84024662,0,20.67900188,48.13840536,173298.2593,425.4119582,7.696627335,25.85056772,26.66976534,0,26.72944071,0,26.8322752,0,26.06799402,0,26.07477599,0,26.07998823,0,23.99984726,25.04443842,8.023067124,1,1,24.02243056,25.24695347,0,0,0,666236.2085,1147327.557
1NWexist,NW,Exist, 07/21  20:00:00,25.4125,0.75,134568,31.5792879,113685.4365,0,9.116275706,0,7.447071489,0,8.706689649,0,7.447071489,2.683703549,9661.332776,0,8.757571607,0,7.447071489,2.695964376,9705.471754,0,8.951360962,0,7.447071489,2.742685942,9873.669393,0,9.187308932,0,7.447071489,7.881644525,28373.92029,0,9.187531572,0,7.447071489,7.882090624,28375.52625,0,9.219224424,0,7.447071489,7.925988705,28533.55934,76.67231889,0.794417657,25.75910545,25.77403157,0,25.77580807,0,25.78261908,0,25.11920521,0,25.11921286,0,25.1195423,0,23.99984021,24.88023837,7.503852785,1,1,24.02243056,25.24695347,0,0,0,666236.2085,987956.9573
1NWexist,NW,Exist, 07/21  21:00:00,23.625,0.75,151200,0,0,0,0,0,0,0,0,0,0,0.048910393,176.0774145,0,0,0,0,0.048910402,176.0774484,0,0,0,0,0.048910389,176.0773992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.68232348,25.21363025,0,25.21363025,0,25.21363025,0,24.13655654,0,24.13655654,0,24.13655654,0,23.99982356,24.74165291,7.123062436,1,1,24.02243056,25.24695347,0,0,0,666236.2085,867833.8118
1NWexist,NW,Exist, 07/21  22:00:00,22.425,0.87,134568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.61620255,25.03324198,0,25.03324198,0,25.03324198,0,23.54414455,0,23.54414455,0,23.54414455,0,23.99983303,24.646387,6.898511033,1,1,24.02243056,25.24695347,0,0,0,666236.2085,797631.5791
1NWexist,NW,Exist, 07/21  23:00:00,21.5125,0.975,101304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.51867563,24.81249201,0,24.81249201,0,24.81249201,0,23.03851045,0,23.03851045,0,23.03851045,0,23.99985131,24.539862,6.638906207,1,1,24.02243056,25.24695347,0,0,0,666236.2085,651461.1643
1NWexist,NW,Exist, 07/21  24:00:00,20.4125,0.975,49896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.41747468,24.57587905,0,24.57587905,0,24.57587905,0,22.45637132,0,22.45637132,0,22.45637132,0,23.99988189,24.4290367,6.388741478,1,1,24.02243056,25.24695347,0,0,0,666236.2085,520738.6573
1NWexist,NW,Exist, 07/22  01:00:00,19.625,0.975,39312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.33381932,24.39864785,0,24.39864785,0,24.39864785,0,22.05419191,0,22.05419191,0,22.05419191,0,23.9998759,24.34088643,6.227731123,1,1,23.94701389,25.22357431,0,0,0,666236.2085,444070.0871
1NWexist,NW,Exist, 07/22  02:00:00,19.4,0.975,39312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.26043603,24.28237646,0,24.28237646,0,24.28237646,0,21.88363174,0,21.88363174,0,21.88363174,0,23.99991869,24.27489547,6.129976886,1,1,23.94701389,25.22357431,0,0,0,666236.2085,399368.2499
1NWexist,NW,Exist, 07/22  03:00:00,18.025,0.975,16632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.18034935,24.08535494,0,24.08535494,0,24.08535494,0,21.27642357,0,21.27642357,0,21.27642357,0,23.99996203,24.18996628,5.937973572,1,1,23.94701389,25.22357431,0,0,0,666236.2085,302659.9436
1NWexist,NW,Exist, 07/22  04:00:00,17.2,0.975,16632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.10101648,23.92374958,0,23.92374958,0,23.92374958,0,20.89338687,0,20.89338687,0,20.89338687,0,23.99996798,24.11451216,5.794263125,1,1,23.94701389,25.22357431,0,0,0,666236.2085,231293.4188
1NWexist,NW,Exist, 07/22  05:00:00,16.8875,0.975,16632,0,0,0,2.460797604,0,2.086925037,0,2.406725688,0,2.086925037,0,0,0,2.388337057,0,2.086925037,0,0,0,2.406725688,0,2.086925037,0,0,0,2.483098436,0,2.086925037,0,0,0,2.475942747,0,2.086925037,0,0,0,2.483098436,0,2.086925037,0,0,0,0,25.03137785,23.92082385,0,23.92006179,0,23.92082385,0,20.7533737,0,20.75329668,0,20.7533737,0,24.00043565,24.06365534,5.717160434,1,1,23.94701389,25.22357431,0,0,0,666236.2085,192692.5184
1NWexist,NW,Exist, 07/22  06:00:00,17.7,0.975,16632,1095.600774,3944162.785,0,24.73577087,0,18.93321478,1,253.6324879,168.4193532,79.87893684,59.9898578,215963.4881,1,253.47321,168.4193532,79.87893684,59.95228389,215828.222,1,253.6324879,168.4193532,79.87893684,59.9898578,215963.4881,1,254.2940107,168.4193532,79.87893684,305.2517956,1098906.464,1,254.2320298,168.4193532,79.87893684,305.1651828,1098594.658,1,254.2940107,168.4193532,79.87893684,305.2517956,1098906.464,1030.429159,12.59756935,25.47274628,33.22092337,0,33.21629683,0,33.22092337,0,24.33854213,0,24.33783811,0,24.33854213,0,24.00000361,24.93197171,7.826772413,1,1,23.94701389,25.22357431,0,0,0,666236.2085,819220.9907
1NWexist,NW,Exist, 07/22  07:00:00,18.9875,0.75,61992,1809.779243,6515205.273,0,56.03080679,0,34.89330293,1,421.4829908,307.6421857,93.55970499,95.29225256,343052.1092,1,421.1917474,307.6421857,93.55970499,95.22391194,342806.083,1,421.4829908,307.6421857,93.55970499,95.29225256,343052.1092,1,422.6926004,307.6421857,93.55970499,508.0431513,1828955.345,1,422.5792669,307.6421857,93.55970499,507.8845229,1828384.282,1,422.6926004,307.6421857,93.55970499,508.0431513,1828955.345,3114.364256,15.55818156,26.09795879,38.50018593,0,38.49235949,0,38.50018593,0,27.48874749,0,27.48756101,0,27.48874749,0,23.99952908,25.89304873,11.35013669,1,1,23.94701389,25.22357431,0,0,0,666236.2085,1682712.39
1NWexist,NW,Exist, 07/22  08:00:00,20.8375,0.51,61992,1573.050068,5662980.244,0,84.28933936,0,44.84114085,1,425.5314036,295.1672888,92.11901635,81.84582804,294644.9809,1,425.1222565,295.1672888,92.11901635,81.74967918,294298.845,1,425.5314036,295.1672888,92.11901635,81.84582804,294644.9809,1,427.2306972,295.1672888,92.11901635,442.6102312,1593396.832,1,427.0714831,295.1672888,92.11901635,442.3882701,1592597.772,1,427.2306972,295.1672888,92.11901635,442.6102312,1593396.832,2983.982155,14.66004419,26.35114608,37.37005671,0,37.35888153,0,37.37005671,0,28.31928716,0,28.3177067,0,28.31928716,0,23.99951045,26.16618843,12.40906954,1,1,23.94701389,25.22357431,0,0,0,666236.2085,1917962.412
1NWexist,NW,Exist, 07/22  09:00:00,24.1375,0.51,84672,962.9879799,3466756.728,0,110.5520518,0,53.56283713,1,329.4409941,192.3948707,81.54468151,49.48816923,178157.4092,1,328.9350363,192.3948707,81.54468151,49.3685097,177726.6349,1,329.4409941,192.3948707,81.54468151,49.48816923,178157.4092,1,331.5423678,192.3948707,81.54468151,271.638689,977899.2805,1,331.3454811,192.3948707,81.54468151,271.3657537,976916.7132,1,331.5423678,192.3948707,81.54468151,271.638689,977899.2805,2217.102598,13.82250681,26.28216976,33.25442902,0,33.2397053,0,33.25442902,0,28.11947839,0,28.11760392,0,28.11947839,0,23.99967755,25.9357431,11.23310229,1,1,23.94701389,25.22357431,0,0,0,666236.2085,1774031.209
1NWexist,NW,Exist, 07/22  10:00:00,25.6,0.3,84672,614.6170922,2212621.532,0,127.9114509,0,55.64980097,0.75,186.8471671,52.29465719,63.99492057,34.14678468,122928.4249,0.75,186.2676548,52.29465719,63.99492057,34.0091425,122432.913,0.75,186.8409725,52.29465719,63.99492057,34.14531243,122923.1248,0.75,189.2540318,52.29465719,63.99492057,170.8758569,615153.0848,0.75,189.0285224,52.29465719,63.99492057,170.5641388,614030.8997,0.75,189.2540318,52.29465719,63.99492057,170.8758569,615153.0848,1675.917851,13.16106528,26.1138624,30.94355962,0,30.92596489,0,30.943371,0,27.15523375,0,27.15308342,0,27.15523375,0,23.99981223,25.62834819,9.911674516,1,1,23.94701389,25.22357431,0,0,0,666236.2085,1514206.194
1NWexist,NW,Exist, 07/22  11:00:00,26.2875,0.3,61992,627.3579728,2258488.702,0,132.1112624,0,53.33367839,0,124.5088969,0,53.33367839,31.17978409,112247.2227,0,112.2888873,0,53.33367839,28.25745258,101726.8293,0,112.8403977,0,53.33367839,28.38910122,102200.7644,0,136.4507995,0,53.33367839,180.8786646,651163.1925,0,135.186482,0,53.33367839,179.1186434,644827.1162,0,135.4851666,0,53.33367839,179.534327,646323.5772,1541.352265,12.30596439,26.02339702,30.35237809,0,29.97261203,0,29.98974533,0,27.24421739,0,27.23151553,0,27.23451218,0,23.99986583,25.51593161,9.521631276,1,1,23.94701389,25.22357431,0,0,0,666236.2085,1401780.444
1NWexist,NW,Exist, 07/22  12:00:00,27.3875,0.3,49896,664.7055132,2392939.848,0,130.9711787,0,58.72591616,0,115.8882631,0,58.72591616,29.76228713,107144.2337,0,101.3380497,0,58.72591616,26.28235199,94616.46718,0,103.1322897,0,58.72591616,26.71200071,96163.20257,0,141.0800561,0,58.72591616,196.2066464,706343.9269,0,138.3848327,0,58.72591616,192.4441032,692798.7715,0,138.9967998,0,58.72591616,193.2981239,695873.2459,1588.111524,12.0986042,26.01834992,30.09795817,0,29.64419096,0,29.70035624,0,27.72440043,0,27.6970884,0,27.70327345,0,23.99986515,25.51467007,9.635628066,1,1,23.94701389,25.22357431,0,0,0,666236.2085,1460052.078
1NWexist,NW,Exist, 07/22  13:00:00,28.1125,0.3,49896,781.5737484,2813665.494,0,150.5702981,0,95.05867727,0,134.668843,0,95.05867727,34.90668205,125664.0554,0,128.1926454,0,95.05867727,33.36333555,120108.008,0,131.4159283,0,95.05867727,34.13177113,122874.3761,0,159.028142,0,95.05867727,227.9476525,820611.549,0,156.7460581,0,95.05867727,224.7709103,809175.277,0,157.9558089,0,95.05867727,226.4533968,815232.2286,1708.193201,13.04110853,26.07584609,30.78773328,0,30.58992666,0,30.68844417,0,28.33706891,0,28.31479398,0,28.32652018,0,23.99986252,25.60087421,10.13030906,1,1,23.94701389,25.22357431,0,0,0,666236.2085,1582605.779
1NWexist,NW,Exist, 07/22  14:00:00,28.9875,0.3,49896,808.3931154,2910215.215,0,152.2580072,0,105.699294,0,137.6633188,0,105.699294,36.19947556,130318.112,0,134.2060661,0,105.699294,35.37497834,127349.922,0,138.4293516,0,105.699294,36.38262768,130977.4596,0,158.1283333,0,105.699294,233.912942,842086.5913,0,156.6849819,0,105.699294,231.9028604,834850.2974,0,158.6372837,0,105.699294,234.6202314,844632.833,1525.172689,12.51305896,26.12909313,30.99043302,0,30.88465209,0,31.01359872,0,28.77997357,0,28.76598978,0,28.78482534,0,23.99984665,25.65906185,10.44228525,1,1,23.94701389,25.22357431,0,0,0,666236.2085,1680100.74
1NWexist,NW,Exist, 07/22  15:00:00,29.0875,0.3,49896,714.3499408,2571659.787,0,132.7642138,0,95.82561228,0,120.9811085,0,95.82561228,32.17760195,115839.367,0,118.9020575,0,95.82561228,31.68134261,114052.8334,0,124.3826931,0,95.82561228,32.98867636,118759.2349,0,136.4769257,0,95.82561228,205.1015469,738365.5688,0,136.2077206,0,95.82561228,204.7237587,737005.5314,0,138.332873,0,95.82561228,207.6770143,747637.2514,1323.948285,12.03001897,26.13376453,30.45685038,0,30.39302788,0,30.56085671,0,28.6085883,0,28.6058348,0,28.62616662,0,23.99984744,25.62408436,10.318143,1,1,23.94701389,25.22357431,0,0,0,666236.2085,1662337.958
1NWexist,NW,Exist, 07/22  16:00:00,28.525,0.3,49896,667.5089554,2403032.239,0,125.8225614,0,85.34757913,0,109.345693,0,85.34757913,28.99086051,104367.0978,0,108.1187487,0,85.34757913,28.69830062,103313.8822,0,117.9654036,0,85.34757913,31.04734231,111770.4323,0,129.104379,0,85.34757913,190.0264663,684095.2788,0,130.2829242,0,85.34757913,191.658636,689971.0897,0,134.1992777,0,85.34757913,197.0873496,709514.4585,1438.734818,12.48879193,26.13862016,30.03867453,0,30.00082001,0,30.30487773,0,28.25335755,0,28.26444676,0,28.30148356,0,23.99984939,25.58768137,10.17610164,1,1,23.94701389,25.22357431,0,0,0,666236.2085,1610745.121
1NWexist,NW,Exist, 07/22  17:00:00,28.675,0.3,49896,494.9024109,1781648.679,0,90.489264,0,57.86471911,0,73.2141257,0,57.86471911,20.1667223,72600.20029,0,75.3474439,0,57.86471911,20.68415551,74462.95983,0,85.49330737,0,57.86471911,23.11518703,83214.67331,0,91.79332113,0,57.86471911,139.5947462,502541.0862,0,94.10123132,0,57.86471911,142.8033603,514092.0972,0,98.22256347,0,57.86471911,148.5382395,534737.6624,1078.413525,11.87616803,26.08457437,28.76979138,0,28.84052807,0,29.16196424,0,27.82045339,0,27.8430386,0,27.88358418,0,23.99986209,25.46501651,9.636231269,1,1,23.94701389,25.22357431,0,0,0,666236.2085,1510551.295
1NWexist,NW,Exist, 07/22  18:00:00,28.2125,0.51,49896,343.2013069,1235524.705,0,62.28956341,0,39.95955316,0,50.26990861,0,39.95955316,14.28735216,51434.46777,0,53.30580083,0,39.95955316,15.01842387,54066.32593,0,60.28578961,0,39.95955316,16.69788557,60112.38806,0,62.79333788,0,39.95955316,96.27460663,346588.5839,0,64.75437471,0,39.95955316,98.98751424,356355.0513,0,66.88329362,0,39.95955316,101.9355244,366967.8878,777.4949484,10.7183148,26.02051669,27.84806949,0,27.94764965,0,28.17533997,0,27.18862022,0,27.20746853,0,27.22804661,0,23.99983602,25.32514061,9.073449514,1,1,23.94701389,25.22357431,0,0,0,666236.2085,1410815.014
1NWexist,NW,Exist, 07/22  19:00:00,27.1125,0.525,128520,188.6530584,679151.0102,0,35.94073575,0,25.69466049,0,31.99071957,0,25.69466049,9.310957203,33519.44593,0,33.06781052,0,25.69466049,9.5703395,34453.2222,0,35.25359942,0,25.69466049,10.09652533,36347.49117,0,36.23717672,0,25.69466049,52.63922687,189501.2167,0,36.66560482,0,25.69466049,53.23423557,191643.2481,0,37.07403892,0,25.69466049,53.80177391,193686.3861,493.5965515,8.461009073,25.9482839,27.02582996,0,27.0619626,0,27.13513484,0,26.35584142,0,26.36015515,0,26.36428608,0,23.99981836,25.17051626,8.537855857,1,1,23.94701389,25.22357431,0,0,0,666236.2085,1270321.834
1NWexist,NW,Exist, 07/22  20:00:00,24.95,0.975,151200,27.18457824,97864.48165,0,9.526936447,0,7.832603572,0,9.204997472,0,7.832603572,2.666187771,9598.275976,0,9.182464778,0,7.832603572,2.660737111,9578.653598,0,9.316866859,0,7.832603572,2.693143723,9695.317403,0,9.61495497,0,7.832603572,6.923076828,24923.07658,0,9.597235439,0,7.832603572,6.907689813,24867.68333,0,9.629547471,0,7.832603572,6.943262546,24995.74517,83.87382372,0.887687109,25.8435394,25.91919606,0,25.91838954,0,25.92307523,0,25.02560867,0,25.02542285,0,25.02576111,0,23.99977364,24.96887315,7.927466591,1,1,23.94701389,25.22357431,0,0,0,666236.2085,1079215.309
1NWexist,NW,Exist, 07/22  21:00:00,22.15,0.975,151200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.74538848,25.24188845,0,25.24188846,0,25.24188845,0,23.56987312,0,23.56987311,0,23.56987312,0,23.99975483,24.78568987,7.438559152,1,1,23.94701389,25.22357431,0,0,0,666236.2085,917068.638
